link_stats_id, link_id, timestamp, PacketsReceived, PacketsSent, BytesReceived, BytesSent, PacketsRxDropped, PacketsTxDropped, PacketsRxErrors, PacketsTxErrors
of:000000000000001b_1_2024-08-05 14:13:43,of:000000000000001b_1,2024-08-05 14:13:43,3716529.0,3714419.0,391529354.0,392310114.0,0.0,0.0,0.0,0.0
of:000000000000001b_2_2024-08-05 14:13:43,of:000000000000001b_2,2024-08-05 14:13:43,1415501.0,2301651.0,134302698.0,258163094.0,0.0,0.0,0.0,0.0
of:000000000000001b_3_2024-08-05 14:13:43,of:000000000000001b_3,2024-08-05 14:13:43,1415355.0,2301553.0,134280466.0,258143214.0,0.0,0.0,0.0,0.0
of:000000000000001c_1_2024-08-05 14:13:43,of:000000000000001c_1,2024-08-05 14:13:43,3716523.0,3714405.0,391528290.0,392309386.0,0.0,0.0,0.0,0.0
of:000000000000001c_2_2024-08-05 14:13:43,of:000000000000001c_2,2024-08-05 14:13:43,1415368.0,2301525.0,134296608.0,258157466.0,0.0,0.0,0.0,0.0
of:000000000000001c_3_2024-08-05 14:13:43,of:000000000000001c_3,2024-08-05 14:13:43,1415471.0,2301676.0,134285590.0,258148380.0,0.0,0.0,0.0,0.0
of:000000000000001f_1_2024-08-05 14:13:43,of:000000000000001f_1,2024-08-05 14:13:43,3715712.0,3714046.0,391477864.0,392291508.0,0.0,0.0,0.0,0.0
of:000000000000001f_2_2024-08-05 14:13:43,of:000000000000001f_2,2024-08-05 14:13:43,1415453.0,2301180.0,134299310.0,258128836.0,0.0,0.0,0.0,0.0
of:000000000000001f_3_2024-08-05 14:13:43,of:000000000000001f_3,2024-08-05 14:13:43,1415038.0,2300800.0,134265668.0,258097784.0,0.0,0.0,0.0,0.0
of:0000000000000021_1_2024-08-05 14:13:43,of:0000000000000021_1,2024-08-05 14:13:43,3716146.0,3714456.0,391496092.0,392309232.0,0.0,0.0,0.0,0.0
of:0000000000000021_2_2024-08-05 14:13:43,of:0000000000000021_2,2024-08-05 14:13:43,1415426.0,2301180.0,134298512.0,258129536.0,0.0,0.0,0.0,0.0
of:0000000000000021_3_2024-08-05 14:13:43,of:0000000000000021_3,2024-08-05 14:13:43,1415467.0,2301227.0,134283686.0,258116278.0,0.0,0.0,0.0,0.0
of:0000000000000022_1_2024-08-05 14:13:43,of:0000000000000022_1,2024-08-05 14:13:43,3715467.0,3713810.0,391465250.0,392280196.0,0.0,0.0,0.0,0.0
of:0000000000000022_2_2024-08-05 14:13:43,of:0000000000000022_2,2024-08-05 14:13:43,1415338.0,2301059.0,134293640.0,258122662.0,0.0,0.0,0.0,0.0
of:0000000000000022_3_2024-08-05 14:13:43,of:0000000000000022_3,2024-08-05 14:13:43,1414909.0,2300674.0,134259466.0,258091484.0,0.0,0.0,0.0,0.0
of:0000000000000020_1_2024-08-05 14:13:43,of:0000000000000020_1,2024-08-05 14:13:43,3715565.0,3713893.0,391471746.0,392284662.0,0.0,0.0,0.0,0.0
of:0000000000000020_2_2024-08-05 14:13:43,of:0000000000000020_2,2024-08-05 14:13:43,1415126.0,2300869.0,134285296.0,258115690.0,0.0,0.0,0.0,0.0
of:0000000000000020_3_2024-08-05 14:13:43,of:0000000000000020_3,2024-08-05 14:13:43,1415207.0,2300967.0,134272486.0,258104938.0,0.0,0.0,0.0,0.0
of:0000000000000025_1_2024-08-05 14:13:43,of:0000000000000025_1,2024-08-05 14:13:43,3715647.0,3713684.0,391479318.0,392273644.0,0.0,0.0,0.0,0.0
of:0000000000000025_2_2024-08-05 14:13:43,of:0000000000000025_2,2024-08-05 14:13:43,1415417.0,2301417.0,134296510.0,258144082.0,0.0,0.0,0.0,0.0
of:0000000000000025_3_2024-08-05 14:13:43,of:0000000000000025_3,2024-08-05 14:13:43,1414707.0,2300729.0,134250254.0,258099506.0,0.0,0.0,0.0,0.0
of:0000000000000003_1_2024-08-05 14:13:43,of:0000000000000003_1,2024-08-05 14:13:43,40547403.0,40527989.0,3948396177.0,3920032979.0,0.0,0.0,0.0,0.0
of:0000000000000003_2_2024-08-05 14:13:43,of:0000000000000003_2,2024-08-05 14:13:43,33357891.0,33359662.0,3224915046.0,3226305762.0,0.0,0.0,0.0,0.0
of:0000000000000003_3_2024-08-05 14:13:43,of:0000000000000003_3,2024-08-05 14:13:43,27694593.0,27713949.0,2690117503.0,2717155371.0,0.0,0.0,0.0,0.0
of:0000000000000003_4_2024-08-05 14:13:43,of:0000000000000003_4,2024-08-05 14:13:43,3714046.0,3715712.0,392291508.0,391477864.0,0.0,0.0,0.0,0.0
of:0000000000000003_5_2024-08-05 14:13:43,of:0000000000000003_5,2024-08-05 14:13:43,3713891.0,3715563.0,392284466.0,391471550.0,0.0,0.0,0.0,0.0
of:0000000000000003_6_2024-08-05 14:13:43,of:0000000000000003_6,2024-08-05 14:13:43,3714455.0,3716145.0,392309134.0,391495994.0,0.0,0.0,0.0,0.0
of:0000000000000003_7_2024-08-05 14:13:43,of:0000000000000003_7,2024-08-05 14:13:43,3713810.0,3715467.0,392280196.0,391465250.0,0.0,0.0,0.0,0.0
of:0000000000000003_8_2024-08-05 14:13:43,of:0000000000000003_8,2024-08-05 14:13:43,3714664.0,3716335.0,392317716.0,391502126.0,0.0,0.0,0.0,0.0
of:0000000000000026_1_2024-08-05 14:13:43,of:0000000000000026_1,2024-08-05 14:13:43,3715747.0,3713806.0,391483882.0,392276696.0,0.0,0.0,0.0,0.0
of:0000000000000026_2_2024-08-05 14:13:43,of:0000000000000026_2,2024-08-05 14:13:43,1415137.0,2301128.0,134283770.0,258131384.0,0.0,0.0,0.0,0.0
of:0000000000000026_3_2024-08-05 14:13:43,of:0000000000000026_3,2024-08-05 14:13:43,1415110.0,2301118.0,134266256.0,258116488.0,0.0,0.0,0.0,0.0
of:0000000000000004_1_2024-08-05 14:13:43,of:0000000000000004_1,2024-08-05 14:13:43,33359667.0,33357896.0,3226306252.0,3224915536.0,0.0,0.0,0.0,0.0
of:0000000000000004_2_2024-08-05 14:13:43,of:0000000000000004_2,2024-08-05 14:13:43,17875755.0,17891156.0,1751627721.0,1771963460.0,0.0,0.0,0.0,0.0
of:0000000000000004_3_2024-08-05 14:13:43,of:0000000000000004_3,2024-08-05 14:13:43,3714170.0,3716131.0,392294252.0,391500570.0,0.0,0.0,0.0,0.0
of:0000000000000004_4_2024-08-05 14:13:43,of:0000000000000004_4,2024-08-05 14:13:43,3713684.0,3715647.0,392273644.0,391479318.0,0.0,0.0,0.0,0.0
of:0000000000000004_5_2024-08-05 14:13:43,of:0000000000000004_5,2024-08-05 14:13:43,3713808.0,3715749.0,392276892.0,391484078.0,0.0,0.0,0.0,0.0
of:0000000000000004_6_2024-08-05 14:13:43,of:0000000000000004_6,2024-08-05 14:13:43,3726975.0,3716172.0,411206728.0,391509531.0,0.0,0.0,0.0,0.0
of:0000000000000004_7_2024-08-05 14:13:43,of:0000000000000004_7,2024-08-05 14:13:43,7878517.0,7880415.0,791603190.0,790805658.0,0.0,0.0,0.0,0.0
of:0000000000000001_1_2024-08-05 14:13:43,of:0000000000000001_1,2024-08-05 14:13:43,30611794.0,30610785.0,2960012395.0,2959964903.0,0.0,0.0,0.0,0.0
of:0000000000000001_2_2024-08-05 14:13:43,of:0000000000000001_2,2024-08-05 14:13:43,16457909.0,16459665.0,1617193238.0,1617275998.0,0.0,0.0,0.0,0.0
of:0000000000000001_3_2024-08-05 14:13:43,of:0000000000000001_3,2024-08-05 14:13:43,3715649.0,3717742.0,392385098.0,391600600.0,0.0,0.0,0.0,0.0
of:0000000000000001_4_2024-08-05 14:13:43,of:0000000000000001_4,2024-08-05 14:13:43,3715276.0,3717372.0,392368060.0,391584080.0,0.0,0.0,0.0,0.0
of:0000000000000001_5_2024-08-05 14:13:43,of:0000000000000001_5,2024-08-05 14:13:43,3715697.0,3717791.0,392386106.0,391599858.0,0.0,0.0,0.0,0.0
of:0000000000000001_6_2024-08-05 14:13:43,of:0000000000000001_6,2024-08-05 14:13:43,3714953.0,3717091.0,392333998.0,391552426.0,0.0,0.0,0.0,0.0
of:0000000000000001_7_2024-08-05 14:13:43,of:0000000000000001_7,2024-08-05 14:13:43,3727128.0,3729283.0,409917698.0,409138154.0,0.0,0.0,0.0,0.0
of:0000000000000023_1_2024-08-05 14:13:43,of:0000000000000023_1,2024-08-05 14:13:43,3716335.0,3714664.0,391502126.0,392317716.0,0.0,0.0,0.0,0.0
of:0000000000000023_2_2024-08-05 14:13:43,of:0000000000000023_2,2024-08-05 14:13:43,1415709.0,2301451.0,134309754.0,258140022.0,0.0,0.0,0.0,0.0
of:0000000000000023_3_2024-08-05 14:13:43,of:0000000000000023_3,2024-08-05 14:13:43,1415392.0,2301156.0,134280872.0,258113240.0,0.0,0.0,0.0,0.0
of:0000000000000024_1_2024-08-05 14:13:43,of:0000000000000024_1,2024-08-05 14:13:43,3716130.0,3714169.0,391500472.0,392294154.0,0.0,0.0,0.0,0.0
of:0000000000000024_2_2024-08-05 14:13:43,of:0000000000000024_2,2024-08-05 14:13:43,1415607.0,2301601.0,134304518.0,258152314.0,0.0,0.0,0.0,0.0
of:0000000000000024_3_2024-08-05 14:13:43,of:0000000000000024_3,2024-08-05 14:13:43,1414998.0,2301028.0,134262532.0,258112484.0,0.0,0.0,0.0,0.0
of:0000000000000002_1_2024-08-05 14:13:43,of:0000000000000002_1,2024-08-05 14:13:43,30610800.0,30611809.0,2959966317.0,2960013809.0,0.0,0.0,0.0,0.0
of:0000000000000002_2_2024-08-05 14:13:43,of:0000000000000002_2,2024-08-05 14:13:43,40528015.0,40547429.0,3920035471.0,3948398669.0,0.0,0.0,0.0,0.0
of:0000000000000002_3_2024-08-05 14:13:43,of:0000000000000002_3,2024-08-05 14:13:43,13662481.0,13646155.0,1396027034.0,1369118776.0,0.0,0.0,0.0,0.0
of:0000000000000002_4_2024-08-05 14:13:43,of:0000000000000002_4,2024-08-05 14:13:43,3714413.0,3716522.0,392311766.0,391529956.0,0.0,0.0,0.0,0.0
of:0000000000000002_5_2024-08-05 14:13:43,of:0000000000000002_5,2024-08-05 14:13:43,3714420.0,3716530.0,392310212.0,391529452.0,0.0,0.0,0.0,0.0
of:0000000000000002_6_2024-08-05 14:13:43,of:0000000000000002_6,2024-08-05 14:13:43,3714407.0,3716525.0,392309582.0,391528486.0,0.0,0.0,0.0,0.0
of:0000000000000002_7_2024-08-05 14:13:43,of:0000000000000002_7,2024-08-05 14:13:43,3714679.0,3716820.0,392321930.0,391540736.0,0.0,0.0,0.0,0.0
of:0000000000000002_8_2024-08-05 14:13:43,of:0000000000000002_8,2024-08-05 14:13:43,3727095.0,3728305.0,411227740.0,409095718.0,0.0,0.0,0.0,0.0
of:0000000000000007_1_2024-08-05 14:13:43,of:0000000000000007_1,2024-08-05 14:13:43,27713949.0,27694593.0,2717155371.0,2690117503.0,0.0,0.0,0.0,0.0
of:0000000000000007_2_2024-08-05 14:13:43,of:0000000000000007_2,2024-08-05 14:13:43,9387115.0,9407137.0,949537859.0,975740071.0,0.0,0.0,0.0,0.0
of:0000000000000007_3_2024-08-05 14:13:43,of:0000000000000007_3,2024-08-05 14:13:43,10706333.0,10708236.0,1059972886.0,1059173240.0,0.0,0.0,0.0,0.0
of:0000000000000007_4_2024-08-05 14:13:43,of:0000000000000007_4,2024-08-05 14:13:43,9369997.0,9371882.0,929064850.0,928267276.0,0.0,0.0,0.0,0.0
of:0000000000000008_1_2024-08-05 14:13:43,of:0000000000000008_1,2024-08-05 14:13:43,17891157.0,17875756.0,1771963558.0,1751627819.0,0.0,0.0,0.0,0.0
of:0000000000000008_2_2024-08-05 14:13:43,of:0000000000000008_2,2024-08-05 14:13:43,2299393.0,2314189.0,258043633.0,276159192.0,0.0,0.0,0.0,0.0
of:0000000000000008_3_2024-08-05 14:13:43,of:0000000000000008_3,2024-08-05 14:13:43,9387814.0,9377906.0,947031938.0,928683454.0,0.0,0.0,0.0,0.0
of:0000000000000008_4_2024-08-05 14:13:43,of:0000000000000008_4,2024-08-05 14:13:43,7957353.0,7972099.0,795007008.0,813119362.0,0.0,0.0,0.0,0.0
of:0000000000000005_1_2024-08-05 14:13:43,of:0000000000000005_1,2024-08-05 14:13:43,16459660.0,16457904.0,1617275508.0,1617192748.0,0.0,0.0,0.0,0.0
of:0000000000000005_2_2024-08-05 14:13:43,of:0000000000000005_2,2024-08-05 14:13:43,7969288.0,7959588.0,811669634.0,794217705.0,0.0,0.0,0.0,0.0
of:0000000000000005_3_2024-08-05 14:13:43,of:0000000000000005_3,2024-08-05 14:13:43,9372509.0,9386440.0,929264302.0,946037075.0,0.0,0.0,0.0,0.0
of:0000000000000005_4_2024-08-05 14:13:43,of:0000000000000005_4,2024-08-05 14:13:43,3714460.0,3716594.0,392307496.0,391524806.0,0.0,0.0,0.0,0.0
of:0000000000000027_1_2024-08-05 14:13:43,of:0000000000000027_1,2024-08-05 14:13:43,3716173.0,3726976.0,391509629.0,411206826.0,0.0,0.0,0.0,0.0
of:0000000000000027_2_2024-08-05 14:13:43,of:0000000000000027_2,2024-08-05 14:13:43,1415404.0,2301390.0,134294200.0,258142304.0,0.0,0.0,0.0,0.0
of:0000000000000027_3_2024-08-05 14:13:43,of:0000000000000027_3,2024-08-05 14:13:43,1428009.0,2301285.0,153185592.0,258131861.0,0.0,0.0,0.0,0.0
of:0000000000000006_1_2024-08-05 14:13:43,of:0000000000000006_1,2024-08-05 14:13:43,13646147.0,13662473.0,1369117992.0,1396026250.0,0.0,0.0,0.0,0.0
of:0000000000000006_2_2024-08-05 14:13:43,of:0000000000000006_2,2024-08-05 14:13:43,3714107.0,3728062.0,392300489.0,409071588.0,0.0,0.0,0.0,0.0
of:0000000000000006_3_2024-08-05 14:13:43,of:0000000000000006_3,2024-08-05 14:13:43,3758330.0,3716809.0,457162836.0,391568223.0,0.0,0.0,0.0,0.0
of:0000000000000006_4_2024-08-05 14:13:43,of:0000000000000006_4,2024-08-05 14:13:43,7958895.0,7974731.0,795021339.0,814506983.0,0.0,0.0,0.0,0.0
of:0000000000000028_1_2024-08-05 14:13:43,of:0000000000000028_1,2024-08-05 14:13:43,7880414.0,7878516.0,790805560.0,791603092.0,0.0,0.0,0.0,0.0
of:0000000000000028_2_2024-08-05 14:13:43,of:0000000000000028_2,2024-08-05 14:13:43,1415283.0,2301263.0,134288306.0,258135962.0,0.0,0.0,0.0,0.0
of:0000000000000028_3_2024-08-05 14:13:43,of:0000000000000028_3,2024-08-05 14:13:43,5579672.0,6465651.0,533587836.0,657433938.0,0.0,0.0,0.0,0.0
of:0000000000000009_1_2024-08-05 14:13:43,of:0000000000000009_1,2024-08-05 14:13:43,7959587.0,7969287.0,794217607.0,811669536.0,0.0,0.0,0.0,0.0
of:0000000000000009_2_2024-08-05 14:13:43,of:0000000000000009_2,2024-08-05 14:13:43,1427175.0,2301081.0,151847830.0,257240399.0,0.0,0.0,0.0,0.0
of:0000000000000009_3_2024-08-05 14:13:43,of:0000000000000009_3,2024-08-05 14:13:43,5658565.0,6544294.0,536980330.0,659926130.0,0.0,0.0,0.0,0.0
of:000000000000000c_1_2024-08-05 14:14:43,of:000000000000000c_1,2024-08-05 14:14:43,3728227.0,3714272.0,409088812.0,392317751.0,0.0,0.0,0.0,0.0
of:000000000000000c_2_2024-08-05 14:14:43,of:000000000000000c_2,2024-08-05 14:14:43,1415222.0,2301449.0,134283420.0,258149850.0,0.0,0.0,0.0,0.0
of:000000000000000c_3_2024-08-05 14:14:43,of:000000000000000c_3,2024-08-05 14:14:43,1415450.0,2313498.0,134301991.0,275722044.0,0.0,0.0,0.0,0.0
of:000000000000000d_1_2024-08-05 14:14:43,of:000000000000000d_1,2024-08-05 14:14:43,3716971.0,3758492.0,391585321.0,457179972.0,0.0,0.0,0.0,0.0
of:000000000000000d_2_2024-08-05 14:14:43,of:000000000000000d_2,2024-08-05 14:14:43,1447570.0,2301958.0,181584736.0,258191696.0,0.0,0.0,0.0,0.0
of:000000000000000d_3_2024-08-05 14:14:43,of:000000000000000d_3,2024-08-05 14:14:43,1427315.0,2301720.0,151862630.0,258176021.0,0.0,0.0,0.0,0.0
of:000000000000000a_1_2024-08-05 14:14:43,of:000000000000000a_1,2024-08-05 14:14:43,9386852.0,9372921.0,946077945.0,929305210.0,0.0,0.0,0.0,0.0
of:000000000000000a_2_2024-08-05 14:14:43,of:000000000000000a_2,2024-08-05 14:14:43,1415710.0,2301961.0,134304644.0,258173342.0,0.0,0.0,0.0,0.0
of:000000000000000a_3_2024-08-05 14:14:43,of:000000000000000a_3,2024-08-05 14:14:43,7073605.0,7971602.0,671268030.0,812687417.0,0.0,0.0,0.0,0.0
of:000000000000000b_1_2024-08-05 14:14:43,of:000000000000000b_1,2024-08-05 14:14:43,3716753.0,3714619.0,391541666.0,392324394.0,0.0,0.0,0.0,0.0
of:000000000000000b_2_2024-08-05 14:14:43,of:000000000000000b_2,2024-08-05 14:14:43,1415256.0,2301457.0,134285296.0,258149290.0,0.0,0.0,0.0,0.0
of:000000000000000b_3_2024-08-05 14:14:43,of:000000000000000b_3,2024-08-05 14:14:43,1415765.0,2302011.0,134306954.0,258175302.0,0.0,0.0,0.0,0.0
of:000000000000000e_1_2024-08-05 14:14:43,of:000000000000000e_1,2024-08-05 14:14:43,7975076.0,7959240.0,814541679.0,795056073.0,0.0,0.0,0.0,0.0
of:000000000000000e_2_2024-08-05 14:14:43,of:000000000000000e_2,2024-08-05 14:14:43,7075230.0,7975076.0,671295133.0,815424985.0,0.0,0.0,0.0,0.0
of:000000000000000f_1_2024-08-05 14:14:43,of:000000000000000f_1,2024-08-05 14:14:43,9407547.0,9387526.0,975780801.0,949578669.0,0.0,0.0,0.0,0.0
of:000000000000000f_2_2024-08-05 14:14:43,of:000000000000000f_2,2024-08-05 14:14:43,7073420.0,7959403.0,671183336.0,795038286.0,0.0,0.0,0.0,0.0
of:000000000000000f_3_2024-08-05 14:14:43,of:000000000000000f_3,2024-08-05 14:14:43,1430502.0,2334786.0,154662825.0,305522825.0,0.0,0.0,0.0,0.0
of:0000000000000010_1_2024-08-05 14:14:43,of:0000000000000010_1,2024-08-05 14:14:43,10708716.0,10706813.0,1059220214.0,1060019898.0,0.0,0.0,0.0,0.0
of:0000000000000010_2_2024-08-05 14:14:43,of:0000000000000010_2,2024-08-05 14:14:43,9822803.0,10708717.0,936258958.0,1060103590.0,0.0,0.0,0.0,0.0
of:0000000000000011_1_2024-08-05 14:14:43,of:0000000000000011_1,2024-08-05 14:14:43,9372291.0,9370406.0,928307908.0,929105520.0,0.0,0.0,0.0,0.0
of:0000000000000011_2_2024-08-05 14:14:43,of:0000000000000011_2,2024-08-05 14:14:43,7071545.0,7957517.0,671088178.0,794939138.0,0.0,0.0,0.0,0.0
of:0000000000000011_3_2024-08-05 14:14:43,of:0000000000000011_3,2024-08-05 14:14:43,1415262.0,2301417.0,134285128.0,258149094.0,0.0,0.0,0.0,0.0
of:0000000000000014_1_2024-08-05 14:14:43,of:0000000000000014_1,2024-08-05 14:14:43,7972445.0,7957699.0,813153932.0,795041616.0,0.0,0.0,0.0,0.0
of:0000000000000014_2_2024-08-05 14:14:43,of:0000000000000014_2,2024-08-05 14:14:43,7073689.0,7972443.0,671280676.0,814037098.0,0.0,0.0,0.0,0.0
of:0000000000000015_1_2024-08-05 14:14:43,of:0000000000000015_1,2024-08-05 14:14:43,3717904.0,3715811.0,391617698.0,392402234.0,0.0,0.0,0.0,0.0
of:0000000000000015_2_2024-08-05 14:14:43,of:0000000000000015_2,2024-08-05 14:14:43,1416526.0,2302686.0,134369072.0,258231120.0,0.0,0.0,0.0,0.0
of:0000000000000015_3_2024-08-05 14:14:43,of:0000000000000015_3,2024-08-05 14:14:43,1415689.0,2301897.0,134301102.0,258165698.0,0.0,0.0,0.0,0.0
of:0000000000000012_1_2024-08-05 14:14:43,of:0000000000000012_1,2024-08-05 14:14:43,2314290.0,2299494.0,276170424.0,258054903.0,0.0,0.0,0.0,0.0
of:0000000000000012_2_2024-08-05 14:14:43,of:0000000000000012_2,2024-08-05 14:14:43,1415486.0,2314292.0,134294103.0,277053870.0,0.0,0.0,0.0,0.0
of:0000000000000013_1_2024-08-05 14:14:43,of:0000000000000013_1,2024-08-05 14:14:43,9378317.0,9388225.0,928723946.0,947072468.0,0.0,0.0,0.0,0.0
of:0000000000000013_2_2024-08-05 14:14:43,of:0000000000000013_2,2024-08-05 14:14:43,7089324.0,7963502.0,689054314.0,795354070.0,0.0,0.0,0.0,0.0
of:0000000000000013_3_2024-08-05 14:14:43,of:0000000000000013_3,2024-08-05 14:14:43,1415302.0,2301358.0,134285884.0,258139924.0,0.0,0.0,0.0,0.0
of:0000000000000018_1_2024-08-05 14:14:43,of:0000000000000018_1,2024-08-05 14:14:43,3717251.0,3715114.0,391569272.0,392350952.0,0.0,0.0,0.0,0.0
of:0000000000000018_2_2024-08-05 14:14:43,of:0000000000000018_2,2024-08-05 14:14:43,1415995.0,2301675.0,134328710.0,258157270.0,0.0,0.0,0.0,0.0
of:0000000000000018_3_2024-08-05 14:14:43,of:0000000000000018_3,2024-08-05 14:14:43,1415547.0,2301249.0,134292842.0,258122998.0,0.0,0.0,0.0,0.0
of:0000000000000019_1_2024-08-05 14:14:43,of:0000000000000019_1,2024-08-05 14:14:43,3729436.0,3727283.0,409154232.0,409934092.0,0.0,0.0,0.0,0.0
of:0000000000000019_2_2024-08-05 14:14:43,of:0000000000000019_2,2024-08-05 14:14:43,1427901.0,2301754.0,151893211.0,258168044.0,0.0,0.0,0.0,0.0
of:0000000000000019_3_2024-08-05 14:14:43,of:0000000000000019_3,2024-08-05 14:14:43,1415835.0,2313380.0,134312643.0,275698204.0,0.0,0.0,0.0,0.0
of:0000000000000016_1_2024-08-05 14:14:43,of:0000000000000016_1,2024-08-05 14:14:43,3717532.0,3715436.0,391600982.0,392385000.0,0.0,0.0,0.0,0.0
of:0000000000000016_2_2024-08-05 14:14:43,of:0000000000000016_2,2024-08-05 14:14:43,1416207.0,2302369.0,134354526.0,258217022.0,0.0,0.0,0.0,0.0
of:0000000000000016_3_2024-08-05 14:14:43,of:0000000000000016_3,2024-08-05 14:14:43,1415631.0,2301842.0,134298274.0,258163080.0,0.0,0.0,0.0,0.0
of:0000000000000017_1_2024-08-05 14:14:43,of:0000000000000017_1,2024-08-05 14:14:43,3717954.0,3715860.0,391616998.0,392403284.0,0.0,0.0,0.0,0.0
of:0000000000000017_2_2024-08-05 14:14:43,of:0000000000000017_2,2024-08-05 14:14:43,1416483.0,2302647.0,134366818.0,258227326.0,0.0,0.0,0.0,0.0
of:0000000000000017_3_2024-08-05 14:14:43,of:0000000000000017_3,2024-08-05 14:14:43,1415777.0,2301984.0,134304126.0,258168652.0,0.0,0.0,0.0,0.0
of:000000000000001a_1_2024-08-05 14:14:43,of:000000000000001a_1,2024-08-05 14:14:43,3716685.0,3714575.0,391547012.0,392328790.0,0.0,0.0,0.0,0.0
of:000000000000001a_2_2024-08-05 14:14:43,of:000000000000001a_2,2024-08-05 14:14:43,1415612.0,2301805.0,134311084.0,258177290.0,0.0,0.0,0.0,0.0
of:000000000000001a_3_2024-08-05 14:14:43,of:000000000000001a_3,2024-08-05 14:14:43,1415362.0,2301598.0,134285352.0,258152720.0,0.0,0.0,0.0,0.0
of:000000000000001d_1_2024-08-05 14:14:43,of:000000000000001d_1,2024-08-05 14:14:43,3716978.0,3714837.0,391557498.0,392338730.0,0.0,0.0,0.0,0.0
of:000000000000001d_2_2024-08-05 14:14:43,of:000000000000001d_2,2024-08-05 14:14:43,1415616.0,2301841.0,134311336.0,258177654.0,0.0,0.0,0.0,0.0
of:000000000000001d_3_2024-08-05 14:14:43,of:000000000000001d_3,2024-08-05 14:14:43,1415623.0,2301855.0,134295194.0,258162786.0,0.0,0.0,0.0,0.0
of:000000000000001e_1_2024-08-05 14:14:43,of:000000000000001e_1,2024-08-05 14:14:43,3728464.0,3727254.0,409112578.0,411244638.0,0.0,0.0,0.0,0.0
of:000000000000001e_2_2024-08-05 14:14:43,of:000000000000001e_2,2024-08-05 14:14:43,1428038.0,2301508.0,153209740.0,258171478.0,0.0,0.0,0.0,0.0
of:000000000000001e_3_2024-08-05 14:14:43,of:000000000000001e_3,2024-08-05 14:14:43,1415617.0,2313676.0,134302628.0,275724182.0,0.0,0.0,0.0,0.0
of:000000000000001b_1_2024-08-05 14:14:43,of:000000000000001b_1,2024-08-05 14:14:43,3716689.0,3714579.0,391546256.0,392327054.0,0.0,0.0,0.0,0.0
of:000000000000001b_2_2024-08-05 14:14:43,of:000000000000001b_2,2024-08-05 14:14:43,1415562.0,2301750.0,134308508.0,258174224.0,0.0,0.0,0.0,0.0
of:000000000000001b_3_2024-08-05 14:14:43,of:000000000000001b_3,2024-08-05 14:14:43,1415417.0,2301652.0,134286346.0,258154344.0,0.0,0.0,0.0,0.0
of:000000000000001c_1_2024-08-05 14:14:43,of:000000000000001c_1,2024-08-05 14:14:43,3716687.0,3714569.0,391545472.0,392326606.0,0.0,0.0,0.0,0.0
of:000000000000001c_2_2024-08-05 14:14:43,of:000000000000001c_2,2024-08-05 14:14:43,1415431.0,2301626.0,134302558.0,258168736.0,0.0,0.0,0.0,0.0
of:000000000000001c_3_2024-08-05 14:14:43,of:000000000000001c_3,2024-08-05 14:14:43,1415534.0,2301777.0,134291540.0,258159650.0,0.0,0.0,0.0,0.0
of:000000000000001f_1_2024-08-05 14:14:43,of:000000000000001f_1,2024-08-05 14:14:43,3715877.0,3714210.0,391495116.0,392308728.0,0.0,0.0,0.0,0.0
of:000000000000001f_2_2024-08-05 14:14:43,of:000000000000001f_2,2024-08-05 14:14:43,1415516.0,2301281.0,134305260.0,258140106.0,0.0,0.0,0.0,0.0
of:000000000000001f_3_2024-08-05 14:14:43,of:000000000000001f_3,2024-08-05 14:14:43,1415101.0,2300901.0,134271618.0,258109054.0,0.0,0.0,0.0,0.0
of:0000000000000021_1_2024-08-05 14:14:43,of:0000000000000021_1,2024-08-05 14:14:43,3716309.0,3714619.0,391513176.0,392326354.0,0.0,0.0,0.0,0.0
of:0000000000000021_2_2024-08-05 14:14:43,of:0000000000000021_2,2024-08-05 14:14:43,1415487.0,2301279.0,134304322.0,258140666.0,0.0,0.0,0.0,0.0
of:0000000000000021_3_2024-08-05 14:14:43,of:0000000000000021_3,2024-08-05 14:14:43,1415531.0,2301329.0,134289678.0,258127590.0,0.0,0.0,0.0,0.0
of:0000000000000022_1_2024-08-05 14:14:43,of:0000000000000022_1,2024-08-05 14:14:43,3715630.0,3713972.0,391482362.0,392297276.0,0.0,0.0,0.0,0.0
of:0000000000000022_2_2024-08-05 14:14:43,of:0000000000000022_2,2024-08-05 14:14:43,1415399.0,2301158.0,134299450.0,258133792.0,0.0,0.0,0.0,0.0
of:0000000000000022_3_2024-08-05 14:14:43,of:0000000000000022_3,2024-08-05 14:14:43,1414972.0,2300775.0,134265416.0,258102754.0,0.0,0.0,0.0,0.0
of:0000000000000020_1_2024-08-05 14:14:43,of:0000000000000020_1,2024-08-05 14:14:43,3715730.0,3714056.0,391489108.0,392301784.0,0.0,0.0,0.0,0.0
of:0000000000000020_2_2024-08-05 14:14:43,of:0000000000000020_2,2024-08-05 14:14:43,1415188.0,2300969.0,134291204.0,258126918.0,0.0,0.0,0.0,0.0
of:0000000000000020_3_2024-08-05 14:14:43,of:0000000000000020_3,2024-08-05 14:14:43,1415270.0,2301068.0,134278380.0,258116152.0,0.0,0.0,0.0,0.0
of:0000000000000025_1_2024-08-05 14:14:43,of:0000000000000025_1,2024-08-05 14:14:43,3715809.0,3713846.0,391496416.0,392290780.0,0.0,0.0,0.0,0.0
